ano;semana_epidemiologica;fecha_inicio_semana_epidemiologica;grupo_etario;departamento_residencia;n_notificaciones;n_confirmados_probables_fis;n_confirmados_por_laboratorio;n_internados_fecha_internacion;n_internados_uti_fecha_internacion;n_fallecidos_confirmados_por_laboratorio
2023;15;2023-04-09;[50,60);COMUNA 2;8;3;2;0;0;0
2023;15;2023-04-09;[60,70);COMUNA 2;3;1;1;1;0;0
2023;15;2023-04-09;[70,80);COMUNA 2;5;4;3;0;0;0
2023;15;2023-04-09;[80,90);COMUNA 2;1;1;0;0;0;0
2023;15;2023-04-09;[0,10);COMUNA 3;9;3;1;0;0;0
2023;15;2023-04-09;[10,20);COMUNA 3;10;7;7;0;0;0
2023;15;2023-04-09;[20,30);COMUNA 3;12;12;6;0;0;0
2023;15;2023-04-09;[30,40);COMUNA 3;15;13;10;2;0;0
2023;15;2023-04-09;[40,50);COMUNA 3;15;15;12;0;0;0
2023;15;2023-04-09;[50,60);COMUNA 3;12;7;4;0;0;0
2023;15;2023-04-09;[60,70);COMUNA 3;5;5;4;0;0;0
2023;15;2023-04-09;[70,80);COMUNA 3;1;1;1;0;0;0
2023;15;2023-04-09;[0,10);COMUNA 4;9;4;2;1;0;0
2023;15;2023-04-09;[10,20);COMUNA 4;16;21;14;0;0;0
2023;15;2023-04-09;[20,30);COMUNA 4;29;22;18;1;0;0
2023;15;2023-04-09;[30,40);COMUNA 4;26;20;9;1;0;0
2023;15;2023-04-09;[40,50);COMUNA 4;14;16;7;0;0;0
2023;15;2023-04-09;[50,60);COMUNA 4;15;9;7;0;0;0
2023;15;2023-04-09;[60,70);COMUNA 4;12;7;6;1;0;0
2023;15;2023-04-09;[70,80);COMUNA 4;7;5;3;1;0;0
2023;15;2023-04-09;[80,90);COMUNA 4;0;1;0;0;0;0
2023;15;2023-04-09;[0,10);COMUNA 5;5;2;1;0;0;0
2023;15;2023-04-09;[10,20);COMUNA 5;11;5;2;0;0;0
2023;15;2023-04-09;[20,30);COMUNA 5;9;9;4;0;0;0
2023;15;2023-04-09;[30,40);COMUNA 5;18;6;2;1;0;0
2023;15;2023-04-09;[40,50);COMUNA 5;18;11;8;0;0;0
2023;15;2023-04-09;[50,60);COMUNA 5;9;6;3;1;0;0
2023;15;2023-04-09;[60,70);COMUNA 5;8;2;0;0;0;0
2023;15;2023-04-09;[70,80);COMUNA 5;6;5;4;0;0;0
2023;15;2023-04-09;[90,100);COMUNA 5;1;0;0;0;0;0
2023;15;2023-04-09;[0,10);COMUNA 6;4;1;0;0;0;0
2023;15;2023-04-09;[10,20);COMUNA 6;10;3;3;0;0;0
2023;15;2023-04-09;[20,30);COMUNA 6;13;7;5;0;0;0
2023;15;2023-04-09;[30,40);COMUNA 6;12;5;1;0;0;0
2023;15;2023-04-09;[40,50);COMUNA 6;10;10;4;0;0;0
2023;15;2023-04-09;[50,60);COMUNA 6;6;3;2;0;0;0
2023;15;2023-04-09;[60,70);COMUNA 6;7;3;3;0;0;0
2023;15;2023-04-09;[70,80);COMUNA 6;5;3;3;1;0;0
2023;15;2023-04-09;[0,10);COMUNA 7;11;13;1;0;0;0
2023;15;2023-04-09;[10,20);COMUNA 7;25;30;6;1;0;0
2023;15;2023-04-09;[20,30);COMUNA 7;33;43;8;0;0;0
2023;15;2023-04-09;[30,40);COMUNA 7;31;29;9;0;0;0
2023;15;2023-04-09;[40,50);COMUNA 7;18;26;7;1;0;0
2023;15;2023-04-09;[50,60);COMUNA 7;21;21;6;0;0;0
2023;15;2023-04-09;[60,70);COMUNA 7;8;15;6;0;0;0
2023;15;2023-04-09;[70,80);COMUNA 7;3;3;1;0;0;0
2023;15;2023-04-09;[90,100);COMUNA 7;1;0;0;0;0;0
2023;15;2023-04-09;[0,10);COMUNA 8;13;6;2;0;0;0
2023;15;2023-04-09;[10,20);COMUNA 8;26;33;14;1;0;0
2023;15;2023-04-09;[20,30);COMUNA 8;31;33;7;0;0;0
2023;15;2023-04-09;[30,40);COMUNA 8;34;37;9;0;0;0
2023;15;2023-04-09;[40,50);COMUNA 8;26;15;1;0;0;0
2023;15;2023-04-09;[50,60);COMUNA 8;18;21;6;0;0;0
2023;15;2023-04-09;[60,70);COMUNA 8;21;10;5;0;0;0
2023;15;2023-04-09;[70,80);COMUNA 8;7;6;4;0;0;0
2023;15;2023-04-09;[80,90);COMUNA 8;2;2;1;0;0;0
2023;15;2023-04-09;[0,10);COMUNA 9;24;15;5;0;0;0
2023;15;2023-04-09;[10,20);COMUNA 9;79;72;30;3;0;0
2023;15;2023-04-09;[20,30);COMUNA 9;70;63;14;2;1;0
2023;15;2023-04-09;[30,40);COMUNA 9;54;51;8;0;0;0
2023;15;2023-04-09;[40,50);COMUNA 9;60;58;14;0;0;0
2023;15;2023-04-09;[50,60);COMUNA 9;57;52;16;1;0;0
2023;15;2023-04-09;[60,70);COMUNA 9;33;17;6;0;0;0
2023;15;2023-04-09;[70,80);COMUNA 9;26;22;8;1;0;0
2023;15;2023-04-09;[80,90);COMUNA 9;7;5;4;0;0;0
2023;15;2023-04-09;[0,10);SIN DATOS;17;11;4;0;0;0
2023;15;2023-04-09;[10,20);SIN DATOS;26;28;15;1;0;0
2023;15;2023-04-09;[20,30);SIN DATOS;38;36;22;1;0;0
2023;15;2023-04-09;[30,40);SIN DATOS;44;30;9;0;0;0
2023;15;2023-04-09;[40,50);SIN DATOS;27;26;9;1;0;0
2023;15;2023-04-09;[50,60);SIN DATOS;17;8;3;0;0;0
2023;15;2023-04-09;[60,70);SIN DATOS;12;8;2;0;0;0
2023;15;2023-04-09;[70,80);SIN DATOS;10;5;3;0;0;0
2023;15;2023-04-09;[80,90);SIN DATOS;6;5;2;0;0;0
2023;16;2023-04-16;[0,10);COMUNA 1;9;1;0;1;0;0
2023;16;2023-04-16;[10,20);COMUNA 1;7;3;1;1;0;0
2023;16;2023-04-16;[20,30);COMUNA 1;16;7;4;1;0;0
2023;16;2023-04-16;[30,40);COMUNA 1;25;9;5;0;0;0
2023;16;2023-04-16;[40,50);COMUNA 1;15;8;2;0;0;0
2023;16;2023-04-16;[50,60);COMUNA 1;11;5;1;0;0;0
2023;16;2023-04-16;[60,70);COMUNA 1;9;5;3;0;0;0
2023;16;2023-04-16;[70,80);COMUNA 1;4;2;1;0;0;0
2023;16;2023-04-16;[0,10);COMUNA 10;21;10;5;1;0;0
2023;16;2023-04-16;[10,20);COMUNA 10;61;36;18;1;0;0
2023;16;2023-04-16;[20,30);COMUNA 10;72;37;15;0;0;0
2023;16;2023-04-16;[30,40);COMUNA 10;69;32;19;0;0;0
2023;16;2023-04-16;[40,50);COMUNA 10;61;35;20;0;0;0
2023;16;2023-04-16;[50,60);COMUNA 10;48;33;12;0;0;0
2023;16;2023-04-16;[60,70);COMUNA 10;38;26;15;0;0;0
2023;16;2023-04-16;[70,80);COMUNA 10;18;8;4;0;0;0
2023;16;2023-04-16;[80,90);COMUNA 10;12;5;3;1;0;1
2023;16;2023-04-16;[0,10);COMUNA 11;16;8;5;1;0;0
2023;16;2023-04-16;[10,20);COMUNA 11;44;31;17;1;0;0
2023;16;2023-04-16;[20,30);COMUNA 11;48;30;20;0;0;0
2023;16;2023-04-16;[30,40);COMUNA 11;45;26;16;0;0;0
2023;16;2023-04-16;[40,50);COMUNA 11;51;38;28;0;0;0
2023;16;2023-04-16;[50,60);COMUNA 11;40;21;13;0;0;0
2023;16;2023-04-16;[60,70);COMUNA 11;33;18;12;1;0;0
2023;16;2023-04-16;[70,80);COMUNA 11;28;18;12;1;0;0
2023;16;2023-04-16;[80,90);COMUNA 11;7;4;3;1;0;0
2023;16;2023-04-16;[90,100);COMUNA 11;3;0;0;0;0;0
2023;16;2023-04-16;[0,10);COMUNA 12;2;2;2;0;0;0
2023;16;2023-04-16;[10,20);COMUNA 12;23;5;5;1;0;0
2023;16;2023-04-16;[20,30);COMUNA 12;16;7;5;1;0;0
2023;16;2023-04-16;[30,40);COMUNA 12;17;10;7;0;0;0
2023;16;2023-04-16;[40,50);COMUNA 12;16;13;10;1;0;0
2023;16;2023-04-16;[50,60);COMUNA 12;25;8;5;0;0;0
2023;16;2023-04-16;[60,70);COMUNA 12;8;2;1;1;1;0
2023;16;2023-04-16;[70,80);COMUNA 12;6;3;3;0;0;0
2023;16;2023-04-16;[80,90);COMUNA 12;8;0;0;0;0;0
2023;16;2023-04-16;[0,10);COMUNA 13;7;3;2;0;0;0
2023;16;2023-04-16;[10,20);COMUNA 13;18;12;7;0;0;0
2023;16;2023-04-16;[20,30);COMUNA 13;14;7;6;0;0;0
2023;16;2023-04-16;[30,40);COMUNA 13;23;11;8;0;0;0
2023;16;2023-04-16;[40,50);COMUNA 13;16;8;4;0;0;0
2023;16;2023-04-16;[50,60);COMUNA 13;13;9;8;0;0;0
2023;16;2023-04-16;[60,70);COMUNA 13;9;3;1;0;0;0
2023;16;2023-04-16;[70,80);COMUNA 13;4;3;3;0;0;0
2023;16;2023-04-16;[80,90);COMUNA 13;3;2;1;0;0;0
2023;16;2023-04-16;[90,100);COMUNA 13;2;0;0;0;0;0
2023;16;2023-04-16;[0,10);COMUNA 14;4;1;1;0;0;0
2023;16;2023-04-16;[10,20);COMUNA 14;13;9;6;1;0;0
2023;16;2023-04-16;[20,30);COMUNA 14;35;15;10;0;0;0
2023;16;2023-04-16;[30,40);COMUNA 14;37;28;23;0;0;0
2023;16;2023-04-16;[40,50);COMUNA 14;39;31;18;0;0;0
2023;16;2023-04-16;[50,60);COMUNA 14;28;26;17;0;0;0
2023;16;2023-04-16;[60,70);COMUNA 14;13;8;7;0;0;0
2023;16;2023-04-16;[70,80);COMUNA 14;12;5;3;1;0;0
2023;16;2023-04-16;[80,90);COMUNA 14;4;3;2;0;0;0
2023;16;2023-04-16;[0,10);COMUNA 15;7;1;0;0;0;0
2023;16;2023-04-16;[10,20);COMUNA 15;21;10;8;2;0;0
2023;16;2023-04-16;[20,30);COMUNA 15;29;15;11;0;0;0
2023;16;2023-04-16;[30,40);COMUNA 15;28;18;14;0;0;0
2023;16;2023-04-16;[40,50);COMUNA 15;26;14;11;2;0;0
2023;16;2023-04-16;[50,60);COMUNA 15;22;15;13;0;0;0
2023;16;2023-04-16;[60,70);COMUNA 15;13;3;3;0;0;0
2023;16;2023-04-16;[70,80);COMUNA 15;12;2;2;0;0;0
2023;16;2023-04-16;[80,90);COMUNA 15;3;1;1;2;1;0
2023;16;2023-04-16;[0,10);COMUNA 2;2;0;0;0;0;0
2023;16;2023-04-16;[10,20);COMUNA 2;7;3;2;0;0;0
2023;16;2023-04-16;[20,30);COMUNA 2;14;4;3;1;0;0
2023;16;2023-04-16;[30,40);COMUNA 2;9;4;1;0;0;0
2023;16;2023-04-16;[40,50);COMUNA 2;7;5;4;0;0;0
2023;16;2023-04-16;[50,60);COMUNA 2;4;4;3;0;0;0
2023;16;2023-04-16;[60,70);COMUNA 2;6;4;2;0;0;0
2023;16;2023-04-16;[70,80);COMUNA 2;2;1;0;1;0;0
2023;16;2023-04-16;[0,10);COMUNA 3;5;2;1;0;0;0
2023;16;2023-04-16;[10,20);COMUNA 3;5;7;4;1;0;0
2023;16;2023-04-16;[20,30);COMUNA 3;21;11;9;0;0;0
2023;16;2023-04-16;[30,40);COMUNA 3;24;8;6;1;1;0
2023;16;2023-04-16;[40,50);COMUNA 3;9;4;1;0;0;0
2023;16;2023-04-16;[50,60);COMUNA 3;7;2;0;0;0;0
2023;16;2023-04-16;[60,70);COMUNA 3;8;1;0;0;0;0
2023;16;2023-04-16;[70,80);COMUNA 3;5;1;0;0;0;0
2023;16;2023-04-16;[80,90);COMUNA 3;1;0;0;0;0;0
2023;16;2023-04-16;[0,10);COMUNA 4;11;4;2;0;0;0
2023;16;2023-04-16;[10,20);COMUNA 4;36;19;15;1;0;0
2023;16;2023-04-16;[20,30);COMUNA 4;35;19;16;0;0;0
2023;16;2023-04-16;[30,40);COMUNA 4;38;15;10;1;0;0
2023;16;2023-04-16;[40,50);COMUNA 4;39;14;9;2;0;0
2023;16;2023-04-16;[50,60);COMUNA 4;22;10;7;0;0;0
2023;16;2023-04-16;[60,70);COMUNA 4;14;6;4;1;1;0
2023;16;2023-04-16;[70,80);COMUNA 4;5;3;1;2;1;0
2023;16;2023-04-16;[80,90);COMUNA 4;1;1;0;0;0;0
2023;16;2023-04-16;[0,10);COMUNA 5;4;0;0;0;0;0
2023;16;2023-04-16;[10,20);COMUNA 5;9;3;2;0;0;0
2023;16;2023-04-16;[20,30);COMUNA 5;17;10;9;1;0;0
2023;16;2023-04-16;[30,40);COMUNA 5;19;6;3;0;0;0
2023;16;2023-04-16;[40,50);COMUNA 5;16;8;4;0;0;0
2023;16;2023-04-16;[50,60);COMUNA 5;15;5;4;0;0;0
2023;16;2023-04-16;[60,70);COMUNA 5;4;4;3;0;0;0
2023;16;2023-04-16;[70,80);COMUNA 5;5;0;0;1;0;0
2023;16;2023-04-16;[80,90);COMUNA 5;1;0;0;0;0;0
2023;16;2023-04-16;[0,10);COMUNA 6;2;1;1;0;0;0
2023;16;2023-04-16;[10,20);COMUNA 6;4;3;2;0;0;0
2023;16;2023-04-16;[20,30);COMUNA 6;16;7;6;0;0;0
2023;16;2023-04-16;[30,40);COMUNA 6;26;11;5;0;0;0
2023;16;2023-04-16;[40,50);COMUNA 6;14;5;5;0;0;0
2023;16;2023-04-16;[50,60);COMUNA 6;11;6;2;0;0;0
2023;16;2023-04-16;[60,70);COMUNA 6;6;1;1;0;0;0
2023;16;2023-04-16;[70,80);COMUNA 6;3;1;1;0;0;0
2023;16;2023-04-16;[80,90);COMUNA 6;1;1;1;0;0;0
2023;16;2023-04-16;[0,10);COMUNA 7;14;6;2;0;0;0
2023;16;2023-04-16;[10,20);COMUNA 7;29;17;7;0;0;0
2023;16;2023-04-16;[20,30);COMUNA 7;43;38;7;0;0;0
2023;16;2023-04-16;[30,40);COMUNA 7;36;28;6;1;0;0
2023;16;2023-04-16;[40,50);COMUNA 7;36;27;8;0;0;0
2023;16;2023-04-16;[50,60);COMUNA 7;21;14;1;0;0;0
2023;16;2023-04-16;[60,70);COMUNA 7;20;9;5;1;1;0
2023;16;2023-04-16;[70,80);COMUNA 7;6;3;1;0;0;0
2023;16;2023-04-16;[80,90);COMUNA 7;2;0;0;0;0;0
2023;16;2023-04-16;[0,10);COMUNA 8;14;8;1;0;0;0
2023;16;2023-04-16;[10,20);COMUNA 8;40;19;4;0;0;0
2023;16;2023-04-16;[20,30);COMUNA 8;40;11;5;0;0;0
2023;16;2023-04-16;[30,40);COMUNA 8;50;18;9;2;2;0
2023;16;2023-04-16;[40,50);COMUNA 8;28;19;4;1;0;0
2023;16;2023-04-16;[50,60);COMUNA 8;40;12;2;1;0;1
2023;16;2023-04-16;[60,70);COMUNA 8;17;9;4;1;0;0
2023;16;2023-04-16;[70,80);COMUNA 8;4;1;0;1;0;0
2023;16;2023-04-16;[80,90);COMUNA 8;0;1;1;0;0;0
2023;16;2023-04-16;[0,10);COMUNA 9;24;9;2;0;0;0
2023;16;2023-04-16;[10,20);COMUNA 9;119;55;25;1;0;0
2023;16;2023-04-16;[20,30);COMUNA 9;100;49;9;1;0;1
2023;16;2023-04-16;[30,40);COMUNA 9;95;44;20;2;0;0
2023;16;2023-04-16;[40,50);COMUNA 9;93;39;12;0;0;0
2023;16;2023-04-16;[50,60);COMUNA 9;85;35;13;0;0;0
2023;16;2023-04-16;[60,70);COMUNA 9;42;23;9;0;0;0
2023;16;2023-04-16;[70,80);COMUNA 9;39;15;7;0;0;0
2023;16;2023-04-16;[80,90);COMUNA 9;10;4;2;1;0;0
2023;16;2023-04-16;[90,100);COMUNA 9;3;0;0;0;0;0
2023;16;2023-04-16;[0,10);SIN DATOS;15;6;3;0;0;0
2023;16;2023-04-16;[10,20);SIN DATOS;34;21;11;2;0;0
2023;16;2023-04-16;[20,30);SIN DATOS;38;19;7;0;0;0
2023;16;2023-04-16;[30,40);SIN DATOS;41;19;8;1;0;0
2023;16;2023-04-16;[40,50);SIN DATOS;31;15;6;0;0;0
2023;16;2023-04-16;[50,60);SIN DATOS;28;17;8;1;0;0
2023;16;2023-04-16;[60,70);SIN DATOS;19;6;3;0;0;0
2023;16;2023-04-16;[70,80);SIN DATOS;13;7;4;0;0;0
2023;16;2023-04-16;[80,90);SIN DATOS;5;2;1;1;0;0
2023;17;2023-04-23;[0,10);COMUNA 1;6;1;1;0;0;0
2023;17;2023-04-23;[10,20);COMUNA 1;12;1;1;0;0;0
2023;17;2023-04-23;[20,30);COMUNA 1;15;6;3;0;0;0
2023;17;2023-04-23;[30,40);COMUNA 1;17;0;0;0;0;0
2023;17;2023-04-23;[40,50);COMUNA 1;16;7;4;0;0;0
2023;17;2023-04-23;[50,60);COMUNA 1;13;3;1;0;0;0
2023;17;2023-04-23;[60,70);COMUNA 1;7;0;0;0;0;0
2023;17;2023-04-23;[70,80);COMUNA 1;3;0;0;0;0;0
2023;17;2023-04-23;[0,10);COMUNA 10;13;2;1;0;0;0
2023;17;2023-04-23;[10,20);COMUNA 10;42;22;5;0;0;0
2023;17;2023-04-23;[20,30);COMUNA 10;31;21;10;0;0;0
2023;17;2023-04-23;[30,40);COMUNA 10;37;13;4;0;0;0
2023;17;2023-04-23;[40,50);COMUNA 10;33;12;5;0;0;0
2023;17;2023-04-23;[50,60);COMUNA 10;35;13;5;0;0;0
2023;17;2023-04-23;[60,70);COMUNA 10;27;12;5;0;0;0
2023;17;2023-04-23;[70,80);COMUNA 10;10;4;3;0;0;0
2023;17;2023-04-23;[80,90);COMUNA 10;3;2;2;0;0;0
2023;17;2023-04-23;[0,10);COMUNA 11;8;7;3;0;0;0
2023;17;2023-04-23;[10,20);COMUNA 11;39;14;6;0;0;0
2023;17;2023-04-23;[20,30);COMUNA 11;35;12;5;0;0;0
2023;17;2023-04-23;[30,40);COMUNA 11;27;9;5;0;0;0
2023;17;2023-04-23;[40,50);COMUNA 11;28;19;12;0;0;0
2023;17;2023-04-23;[50,60);COMUNA 11;37;13;6;0;0;0
2023;17;2023-04-23;[60,70);COMUNA 11;22;11;3;0;0;0
2023;17;2023-04-23;[70,80);COMUNA 11;16;6;4;0;0;0
2023;17;2023-04-23;[80,90);COMUNA 11;1;1;1;0;0;0
2023;17;2023-04-23;[90,100);COMUNA 11;0;1;0;0;0;0
2023;17;2023-04-23;[0,10);COMUNA 12;6;5;4;0;0;0
2023;17;2023-04-23;[10,20);COMUNA 12;15;8;7;0;0;0
2023;17;2023-04-23;[20,30);COMUNA 12;29;5;2;0;0;0
2023;17;2023-04-23;[30,40);COMUNA 12;25;7;6;1;0;0
2023;17;2023-04-23;[40,50);COMUNA 12;16;5;4;0;0;0
2023;17;2023-04-23;[50,60);COMUNA 12;12;3;1;0;0;0
2023;17;2023-04-23;[60,70);COMUNA 12;10;1;1;0;0;0
2023;17;2023-04-23;[70,80);COMUNA 12;5;3;0;0;0;0
2023;17;2023-04-23;[80,90);COMUNA 12;6;0;0;0;0;0
2023;17;2023-04-23;[0,10);COMUNA 13;6;2;1;0;0;0
2023;17;2023-04-23;[10,20);COMUNA 13;18;3;1;0;0;0
2023;17;2023-04-23;[20,30);COMUNA 13;19;3;2;0;0;0
2023;17;2023-04-23;[30,40);COMUNA 13;23;4;4;0;0;0
2023;17;2023-04-23;[40,50);COMUNA 13;16;3;2;0;0;0
2023;17;2023-04-23;[50,60);COMUNA 13;18;2;2;0;0;0
2023;17;2023-04-23;[60,70);COMUNA 13;6;3;3;0;0;0
2023;17;2023-04-23;[70,80);COMUNA 13;3;1;1;0;0;0
2023;17;2023-04-23;[80,90);COMUNA 13;2;0;0;0;0;0
2023;17;2023-04-23;[0,10);COMUNA 14;9;1;0;0;0;0
2023;17;2023-04-23;[10,20);COMUNA 14;8;3;3;0;0;0
2023;17;2023-04-23;[20,30);COMUNA 14;21;10;2;0;0;0
2023;17;2023-04-23;[30,40);COMUNA 14;29;12;7;0;0;0
2023;17;2023-04-23;[40,50);COMUNA 14;21;9;6;0;0;0
2023;17;2023-04-23;[50,60);COMUNA 14;17;3;2;0;0;0
2023;17;2023-04-23;[60,70);COMUNA 14;9;5;4;0;0;0
2023;17;2023-04-23;[70,80);COMUNA 14;11;2;1;0;0;0
2023;17;2023-04-23;[80,90);COMUNA 14;4;1;1;0;0;0
2023;17;2023-04-23;[90,100);COMUNA 14;1;1;0;0;0;0
2023;17;2023-04-23;[0,10);COMUNA 15;5;0;0;0;0;0
2023;17;2023-04-23;[10,20);COMUNA 15;28;14;10;1;0;0
2023;17;2023-04-23;[20,30);COMUNA 15;31;7;5;0;0;0
2023;17;2023-04-23;[30,40);COMUNA 15;25;7;5;0;0;0
2023;17;2023-04-23;[40,50);COMUNA 15;38;7;4;0;0;0
2023;17;2023-04-23;[50,60);COMUNA 15;21;4;3;0;0;0
2023;17;2023-04-23;[60,70);COMUNA 15;12;4;2;0;0;0
2023;17;2023-04-23;[70,80);COMUNA 15;6;1;1;0;0;0
2023;17;2023-04-23;[80,90);COMUNA 15;1;0;0;0;0;0
2023;17;2023-04-23;[0,10);COMUNA 2;1;0;0;0;0;0
2023;17;2023-04-23;[10,20);COMUNA 2;4;1;0;0;0;0
2023;17;2023-04-23;[20,30);COMUNA 2;14;7;6;0;0;0
2023;17;2023-04-23;[30,40);COMUNA 2;6;5;3;0;0;0
2023;17;2023-04-23;[40,50);COMUNA 2;6;2;2;0;0;0
2023;17;2023-04-23;[50,60);COMUNA 2;5;1;0;0;0;0
2023;17;2023-04-23;[60,70);COMUNA 2;3;0;0;0;0;0
2023;17;2023-04-23;[70,80);COMUNA 2;4;2;2;0;0;0
2023;17;2023-04-23;[80,90);COMUNA 2;2;2;1;0;0;0
2023;17;2023-04-23;[0,10);COMUNA 3;2;2;1;0;0;0
2023;17;2023-04-23;[10,20);COMUNA 3;9;3;1;0;0;0
2023;17;2023-04-23;[20,30);COMUNA 3;11;2;1;0;0;0
2023;17;2023-04-23;[30,40);COMUNA 3;11;7;2;1;0;0
2023;17;2023-04-23;[40,50);COMUNA 3;6;4;1;0;0;0
2023;17;2023-04-23;[50,60);COMUNA 3;6;1;1;0;0;0
2023;17;2023-04-23;[60,70);COMUNA 3;2;0;0;0;0;0
2023;17;2023-04-23;[70,80);COMUNA 3;4;1;1;0;0;0
2023;17;2023-04-23;[0,10);COMUNA 4;11;2;1;0;0;0
2023;17;2023-04-23;[10,20);COMUNA 4;40;15;10;1;0;0
2023;17;2023-04-23;[20,30);COMUNA 4;43;11;3;1;0;0
2023;17;2023-04-23;[30,40);COMUNA 4;32;7;5;1;0;0
2023;17;2023-04-23;[40,50);COMUNA 4;26;5;3;0;0;0
2023;17;2023-04-23;[50,60);COMUNA 4;17;5;2;0;0;0
2023;17;2023-04-23;[60,70);COMUNA 4;9;3;2;0;0;0
2023;17;2023-04-23;[70,80);COMUNA 4;3;0;0;0;0;0
2023;17;2023-04-23;[80,90);COMUNA 4;1;0;0;0;0;0
2023;17;2023-04-23;[0,10);COMUNA 5;6;1;1;0;0;0
2023;17;2023-04-23;[10,20);COMUNA 5;8;0;0;0;0;0
2023;17;2023-04-23;[20,30);COMUNA 5;21;7;5;0;0;0
2023;17;2023-04-23;[30,40);COMUNA 5;20;6;4;0;0;0
2023;17;2023-04-23;[40,50);COMUNA 5;11;2;0;0;0;0
2023;17;2023-04-23;[50,60);COMUNA 5;8;2;1;0;0;0
2023;17;2023-04-23;[60,70);COMUNA 5;5;1;0;0;0;0
2023;17;2023-04-23;[70,80);COMUNA 5;4;1;1;0;0;0
2023;17;2023-04-23;[0,10);COMUNA 6;4;1;1;0;0;0
2023;17;2023-04-23;[10,20);COMUNA 6;3;1;0;0;0;0
2023;17;2023-04-23;[20,30);COMUNA 6;10;5;2;0;0;0
2023;17;2023-04-23;[30,40);COMUNA 6;17;4;4;0;0;0
2023;17;2023-04-23;[40,50);COMUNA 6;7;1;1;0;0;0
2023;17;2023-04-23;[50,60);COMUNA 6;7;1;1;0;0;0
2023;17;2023-04-23;[60,70);COMUNA 6;4;3;3;0;0;0
2023;17;2023-04-23;[70,80);COMUNA 6;2;1;0;0;0;0
2023;17;2023-04-23;[80,90);COMUNA 6;1;0;0;0;0;0
2023;17;2023-04-23;[0,10);COMUNA 7;25;2;1;0;0;0
2023;17;2023-04-23;[10,20);COMUNA 7;31;9;0;0;0;0
2023;17;2023-04-23;[20,30);COMUNA 7;47;17;5;0;0;0
2023;17;2023-04-23;[30,40);COMUNA 7;24;19;0;0;0;0
2023;17;2023-04-23;[40,50);COMUNA 7;22;6;1;0;0;0
2023;17;2023-04-23;[50,60);COMUNA 7;14;8;0;0;0;0
2023;17;2023-04-23;[60,70);COMUNA 7;14;9;5;0;0;0
2023;17;2023-04-23;[70,80);COMUNA 7;2;2;1;0;0;0
2023;17;2023-04-23;[80,90);COMUNA 7;1;1;1;0;0;0
2023;17;2023-04-23;[0,10);COMUNA 8;16;8;1;0;0;0
2023;17;2023-04-23;[10,20);COMUNA 8;41;15;7;1;0;0
2023;17;2023-04-23;[20,30);COMUNA 8;42;16;6;0;0;0
2023;17;2023-04-23;[30,40);COMUNA 8;39;19;5;0;0;0
2023;17;2023-04-23;[40,50);COMUNA 8;27;6;2;0;0;0
2023;17;2023-04-23;[50,60);COMUNA 8;17;6;1;0;0;0
2023;17;2023-04-23;[60,70);COMUNA 8;13;1;0;0;0;0
2023;17;2023-04-23;[70,80);COMUNA 8;6;0;0;0;0;0
2023;17;2023-04-23;[80,90);COMUNA 8;1;0;0;0;0;0
2023;17;2023-04-23;[0,10);COMUNA 9;19;6;1;0;0;0
2023;17;2023-04-23;[10,20);COMUNA 9;53;27;7;1;0;0
2023;17;2023-04-23;[20,30);COMUNA 9;43;14;1;0;0;0
2023;17;2023-04-23;[30,40);COMUNA 9;42;21;6;2;0;0
2023;17;2023-04-23;[40,50);COMUNA 9;46;13;4;1;0;0
2023;17;2023-04-23;[50,60);COMUNA 9;39;10;2;0;0;0
2023;17;2023-04-23;[60,70);COMUNA 9;25;11;3;0;0;0
2023;17;2023-04-23;[70,80);COMUNA 9;22;6;2;1;0;0
2023;17;2023-04-23;[80,90);COMUNA 9;4;2;1;0;0;0
2023;17;2023-04-23;[90,100);COMUNA 9;1;0;0;0;0;0
2023;17;2023-04-23;[0,10);SIN DATOS;15;1;0;0;0;0
2023;17;2023-04-23;[10,20);SIN DATOS;29;12;3;0;0;0
2023;17;2023-04-23;[20,30);SIN DATOS;33;14;8;0;0;0
2023;17;2023-04-23;[30,40);SIN DATOS;30;8;2;0;0;0
2023;17;2023-04-23;[40,50);SIN DATOS;35;14;5;0;0;0
2023;17;2023-04-23;[50,60);SIN DATOS;23;7;2;0;1;0
2023;17;2023-04-23;[60,70);SIN DATOS;8;5;3;0;0;0
2023;17;2023-04-23;[70,80);SIN DATOS;7;1;1;0;0;0
2023;17;2023-04-23;[80,90);SIN DATOS;4;2;0;1;0;0
2023;18;2023-04-30;[0,10);COMUNA 1;12;0;0;0;0;0
2023;18;2023-04-30;[10,20);COMUNA 1;9;4;4;0;0;0
2023;18;2023-04-30;[20,30);COMUNA 1;29;9;4;0;0;0
2023;18;2023-04-30;[30,40);COMUNA 1;15;3;1;0;0;0
2023;18;2023-04-30;[40,50);COMUNA 1;14;2;1;0;0;0
2023;18;2023-04-30;[50,60);COMUNA 1;7;1;0;0;0;0
2023;18;2023-04-30;[60,70);COMUNA 1;7;4;3;0;0;0
2023;18;2023-04-30;[80,90);COMUNA 1;3;0;0;0;0;0
2023;18;2023-04-30;[90,100);COMUNA 1;1;0;0;0;0;0
2023;18;2023-04-30;[0,10);COMUNA 10;7;2;1;0;0;0
2023;18;2023-04-30;[10,20);COMUNA 10;32;9;7;0;0;0
